function,length,setpoint,gain,reset rate,deadband,cycle time,rate,system mode,control scheme,pump,solenoid,pressure measurement,crc rate,command response,binary result,categorized result,specific result
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16966,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.574713,14384,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.574713,14385,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.528736,14146,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17990,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13125,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13124,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1.93112,17463,0,1,2,35
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1.96327,13379,0,1,2,35
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1.9789,13369,0,1,2,35
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1.99362,17222,0,1,2,35
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.517017,14148,0,1,2,35
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16964,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,0,0,1,-1.0,14393,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16966,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.528736,14145,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13124,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13123,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.0,12593,0,1,2,25
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.0,13622,0,1,2,25
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.0,13621,0,1,2,25
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1.0599999999999999e+37,17459,0,1,2,25
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,1.0,14641,0,1,2,25
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.0,12593,0,1,2,25
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16966,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16966,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.528736,14146,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.528736,14146,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13123,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.586207,13362,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3045,0.25,1.31,0,0,1,0,1,-1.0,14392,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.586207,13360,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.586207,13361,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17988,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13124,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.574713,14384,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13124,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13125,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17988,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.54023,13124,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3841,0.25,1.31,0,0,1,0,1,-1.0,13377,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.551724,17989,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16966,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.574713,14384,0,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.574713,14150,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.574713,14384,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16966,0,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.586207,13362,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.563218,16965,0,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.0,14661,0,1,2,26
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.0,12592,0,1,2,26
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.0,13105,0,1,2,26
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.0,13380,0,1,2,26
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,6.64e-10,13616,0,1,2,26
16,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,17718,0,0,0,0
3,46,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,0.000125124,12868,0,1,2,26
16,90,10.4,114,0.3505,0.25,1.31,0,0,1,0,1,-1.0,14644,1,0,0,0
3,16,-1.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1.0,12869,1,0,0,0
